,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
26.0,0.5052011095700416,0.47035367545076284,0.4576976421636616,0.35332871012482664,0.44244105409153955,0.38730929264909847,0.4733009708737864,0.3814147018030513
31.0,0.5877253814147018,0.550624133148405,0.545249653259362,0.41400832177531205,0.5001733703190014,0.43984049930651875,0.5339805825242718,0.4646324549237171
36.0,0.6354022191400832,0.5939667128987517,0.5778432732316228,0.41158113730929263,0.542995839112344,0.45544382801664357,0.5669209431345353,0.4814493758668516
41.0,0.6660887656033287,0.625,0.611130374479889,0.4840499306518724,0.5540915395284327,0.45943134535367547,0.5773231622746186,0.4970527045769764
46.0,0.6855062413314841,0.6418169209431346,0.6248266296809986,0.4561373092926491,0.5577323162274619,0.44781553398058255,0.5885922330097088,0.48352981969486825
51.0,0.7924757281553398,0.7498266296809986,0.7385575589459085,0.5965672676837726,0.6946948682385575,0.542995839112344,0.6959084604715673,0.6109570041608876
56.0,0.7910887656033287,0.7598821081830791,0.7467059639389736,0.5946601941747572,0.6829056865464632,0.5386615811373093,0.6865464632454924,0.6222260748959778
61.0,0.8046116504854369,0.772364771151179,0.7534674063800277,0.5253120665742025,0.7035367545076283,0.5388349514563107,0.6950416088765603,0.5911927877947295
66.0,0.8358183079056866,0.7910887656033287,0.766123439667129,0.5199375866851595,0.7193134535367545,0.5585991678224688,0.7064840499306518,0.6002080443828016
71.0,0.8387656033287101,0.8042649098474342,0.7720180305131762,0.5402219140083218,0.7191400832177531,0.5504507628294036,0.709257975034674,0.6435506241331485
76.0,0.880374479889043,0.8554091539528432,0.8250693481276006,0.6093966712898752,0.7664701803051318,0.6158113730929264,0.7812066574202496,0.7196601941747572
81.0,0.9006588072122053,0.8774271844660194,0.8545423023578363,0.5672676837725381,0.7992371705963939,0.6359223300970874,0.8004507628294036,0.7401178918169209
86.0,0.8958044382801664,0.8753467406380028,0.8550624133148405,0.5391816920943134,0.8004507628294036,0.640256588072122,0.7964632454923717,0.7291955617198336
