,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
121.0,0.6062760055478502,0.8056518723994452,0.7076976421636616,0.4268377253814147,0.32004160887656036,0.45596393897364773,0.6012482662968099,0.6234396671289875
126.0,0.5988210818307905,0.7858876560332871,0.7080443828016644,0.406380027739251,0.33096393897364773,0.44278779472954233,0.5648404993065187,0.5998613037447988
131.0,0.6329750346740638,0.8099861303744799,0.7019764216366158,0.41816920943134533,0.329750346740638,0.39701803051317613,0.6073162274618585,0.5705617198335645
136.0,0.6177184466019418,0.8226421636615812,0.7137656033287101,0.41106102635228847,0.3323509015256588,0.4840499306518724,0.6777045769764216,0.636615811373093
141.0,0.6432038834951457,0.8172676837725381,0.7441054091539528,0.41816920943134533,0.3606102635228849,0.5020804438280166,0.6612343966712899,0.6669556171983356
146.0,0.6386962552011096,0.8221220527045769,0.7335298196948682,0.4162621359223301,0.36615811373092927,0.4920249653259362,0.6532593619972261,0.6321081830790569
151.0,0.6643550624133149,0.8321775312066574,0.7352635228848821,0.39407073509015256,0.3647711511789182,0.48509015256588073,0.6515256588072122,0.5996879334257975
156.0,0.7073509015256588,0.8604368932038835,0.7701109570041609,0.4561373092926491,0.41383495145631066,0.5781900138696255,0.7049237170596394,0.6662621359223301
161.0,0.6783980582524272,0.8519417475728155,0.7675104022191401,0.457871012482663,0.43845353675450766,0.5747226074895978,0.7402912621359223,0.6813453536754508
166.0,0.7040568654646324,0.8519417475728155,0.7910887656033287,0.4679264909847434,0.4509361997226075,0.5859916782246879,0.7193134535367545,0.6659153952843273
171.0,0.7205270457697642,0.848127600554785,0.7895284327323162,0.4613384188626907,0.45457697642163664,0.6012482662968099,0.7312760055478502,0.6621012482662968
176.0,0.7350901525658807,0.8595700416088765,0.7820735090152566,0.46757975034674065,0.47451456310679613,0.5494105409153953,0.7293689320388349,0.6745839112343966
181.0,0.7470527045769764,0.8736130374479889,0.8210818307905686,0.49670596393897365,0.49653259361997226,0.5379680998613038,0.75,0.6915742024965326
186.0,0.7272884882108183,0.880374479889043,0.8268030513176144,0.47815533980582525,0.4989597780859917,0.5357142857142857,0.7565880721220527,0.698509015256588
191.0,0.7463592233009708,0.8812413314840499,0.8311373092926491,0.4895977808599168,0.5086685159500693,0.5769764216366158,0.7779126213592233,0.7109916782246879
196.0,0.766123439667129,0.8985783633841886,0.8417128987517337,0.4628987517337032,0.5208044382801664,0.5199375866851595,0.7654299583911235,0.7089112343966713
201.0,0.7605755894590847,0.8987517337031901,0.8352981969486823,0.4511095700416089,0.5119625520110958,0.561373092926491,0.7775658807212206,0.7030166435506241
206.0,0.7453190013869625,0.9015256588072122,0.8359916782246879,0.4984396671289875,0.5121359223300971,0.5929264909847434,0.7685506241331485,0.7078710124826629
211.0,0.760748959778086,0.8977115117891817,0.8417128987517337,0.4377600554785021,0.5169902912621359,0.5986477115117892,0.7742718446601942,0.7236477115117892
216.0,0.7678571428571429,0.9022191400832178,0.848994452149792,0.4616851595006935,0.5173370319001387,0.5339805825242718,0.7668169209431346,0.7323162274618585
221.0,0.7874479889042996,0.9022191400832178,0.8443134535367545,0.43828016643550627,0.5350208044382802,0.5638002773925104,0.7628294036061026,0.7115117891816921
226.0,0.7810332871012483,0.9044729542302358,0.8361650485436893,0.47000693481276007,0.5585991678224688,0.5726421636615812,0.7789528432732317,0.7302357836338419
231.0,0.7640429958391124,0.9046463245492372,0.8361650485436893,0.4918515950069348,0.566747572815534,0.5920596393897365,0.7912621359223301,0.739251040221914
236.0,0.8035714285714286,0.9173023578363384,0.8486477115117892,0.48196948682385576,0.5641470180305131,0.5908460471567267,0.794382801664355,0.7317961165048543
241.0,0.7872746185852982,0.9197295423023578,0.8498613037447988,0.5086685159500693,0.5792302357836339,0.6081830790568654,0.7886615811373093,0.7411581137309292
246.0,0.7916088765603329,0.9096740638002774,0.8436199722607489,0.4864771151178918,0.5865117891816921,0.5780166435506241,0.801490984743412,0.7444521497919556
251.0,0.7933425797503467,0.9124479889042996,0.8574895977808599,0.5164701803051318,0.5852981969486823,0.5726421636615812,0.794382801664355,0.7477461858529819
256.0,0.7976768377253814,0.920249653259362,0.8613037447988904,0.48092926490984744,0.5780166435506241,0.5476768377253814,0.7923023578363384,0.7480929264909847
261.0,0.8105062413314841,0.9237170596393898,0.8483009708737864,0.46879334257975036,0.5830443828016644,0.5646671289875174,0.8040915395284327,0.7494798890429958
266.0,0.808252427184466,0.9237170596393898,0.8569694868238558,0.4512829403606103,0.5780166435506241,0.6340152565880721,0.7992371705963939,0.7470527045769764
271.0,0.8191747572815534,0.9252773925104022,0.8639042995839112,0.4696601941747573,0.5984743411927878,0.6021151178918169,0.8085991678224688,0.7548543689320388
