,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
26.0,0.6787447988904299,0.6364424410540915,0.6329750346740638,0.4918515950069348,0.5273925104022191,0.42614424410540913,0.5705617198335645,0.45821775312066576
31.0,0.7517337031900139,0.7089112343966713,0.7037101248266296,0.5173370319001387,0.6080097087378641,0.5109223300970874,0.6419902912621359,0.5374479889042996
36.0,0.8268030513176144,0.7954230235783634,0.7675104022191401,0.47018030513176146,0.6463245492371706,0.5620665742024965,0.7241678224687933,0.6409500693481276
41.0,0.8600901525658807,0.8401525658807212,0.8148404993065187,0.5618932038834952,0.7050970873786407,0.5840846047156727,0.7545076282940361,0.6950416088765603
46.0,0.8852288488210819,0.8462205270457698,0.8299237170596394,0.6152912621359223,0.7541608876560333,0.5937933425797504,0.7480929264909847,0.6785714285714286
51.0,0.9254507628294036,0.8990984743411928,0.8874826629680999,0.7378640776699029,0.8385922330097088,0.6504854368932039,0.8313106796116505,0.7546809986130375
56.0,0.9323855755894591,0.9110610263522885,0.9032593619972261,0.7548543689320388,0.8630374479889042,0.6953883495145631,0.8483009708737864,0.7834604715672677
61.0,0.9412274618585298,0.9195561719833565,0.9171289875173371,0.787621359223301,0.8914701803051318,0.7085644937586685,0.8580097087378641,0.7910887656033287
66.0,0.9504160887656034,0.9322122052704577,0.9199029126213593,0.7477461858529819,0.8925104022191401,0.7122052704576977,0.8682385575589459,0.8209084604715673
71.0,0.9622052704576977,0.9422676837725381,0.9355062413314841,0.8047850208044383,0.8975381414701803,0.7387309292649098,0.8821081830790569,0.8314840499306518
76.0,0.9615117891816921,0.9566574202496533,0.9469486823855756,0.809119278779473,0.9164355062413315,0.7428918169209431,0.9030859916782247,0.8545423023578363
81.0,0.9615117891816921,0.9526699029126213,0.9420943134535368,0.8262829403606102,0.9278779472954231,0.7389042995839112,0.8878294036061026,0.835124826629681
86.0,0.967753120665742,0.9552704576976422,0.9511095700416089,0.8365117891816921,0.9374133148404993,0.7635228848821082,0.8956310679611651,0.8514216366158114
91.0,0.973127600554785,0.9637656033287101,0.9564840499306518,0.8505547850208044,0.9490291262135923,0.7545076282940361,0.9008321775312067,0.8583564493758669
96.0,0.9760748959778086,0.973994452149792,0.9684466019417476,0.9025658807212206,0.9488557558945908,0.7884882108183079,0.9173023578363384,0.8687586685159501
101.0,0.9762482662968099,0.9722607489597781,0.9672330097087378,0.8739597780859917,0.9457350901525658,0.7773925104022191,0.9138349514563107,0.8614771151178918
106.0,0.9795423023578363,0.9769417475728155,0.9691400832177531,0.8630374479889042,0.9540568654646324,0.7976768377253814,0.9242371705963939,0.8668515950069348
111.0,0.9760748959778086,0.977635228848821,0.9674063800277393,0.8580097087378641,0.9564840499306518,0.7921289875173371,0.9155686546463245,0.8668515950069348
116.0,0.9783287101248266,0.9727808599167822,0.9701803051317615,0.8848821081830791,0.9573509015256588,0.8004507628294036,0.9192094313453537,0.8567961165048543
121.0,0.9811026352288488,0.981622746185853,0.9790221914008321,0.8906033287101248,0.960124826629681,0.7995839112343966,0.9271844660194175,0.8730929264909847
126.0,0.9793689320388349,0.980755894590846,0.973994452149792,0.867371705963939,0.9587378640776699,0.7923023578363384,0.9223300970873787,0.8616504854368932
131.0,0.9824895977808599,0.9830097087378641,0.9772884882108183,0.8840152565880721,0.9585644937586685,0.7955963938973648,0.9320388349514563,0.869625520110957
136.0,0.981622746185853,0.9800624133148405,0.9772884882108183,0.8843619972260749,0.9637656033287101,0.8058252427184466,0.9304785020804438,0.8651178918169209
141.0,0.9837031900138696,0.9811026352288488,0.9767683772538142,0.8871359223300971,0.9658460471567267,0.8169209431345353,0.9318654646324549,0.8755201109570042
146.0,0.9837031900138696,0.9817961165048543,0.9774618585298197,0.8909500693481276,0.9651525658807212,0.813626907073509,0.9299583911234397,0.8763869625520111
