,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
26.0,0.8356449375866851,0.7999306518723994,0.7631761442441054,0.5403952843273232,0.6067961165048543,0.569868238557559,0.7108183079056866,0.6262135922330098
31.0,0.8684119278779473,0.8287101248266296,0.7919556171983356,0.5624133148404993,0.6901872399445215,0.6024618585298197,0.7515603328710125,0.6692094313453537
36.0,0.9254507628294036,0.8892163661581137,0.8762135922330098,0.6416435506241331,0.8212552011095701,0.6574202496532594,0.8205617198335645,0.7649098474341193
51.0,0.9642857142857143,0.9488557558945908,0.937239944521498,0.819868238557559,0.8881761442441054,0.7311026352288488,0.8906033287101248,0.8268030513176144
56.0,0.9611650485436893,0.9476421636615812,0.9358529819694869,0.7976768377253814,0.909500693481276,0.716886269070735,0.8850554785020804,0.824375866851595
61.0,0.9734743411927878,0.970873786407767,0.9648058252427184,0.8659847434119279,0.9384535367545076,0.7496532593619972,0.9056865464632455,0.8228155339805825
66.0,0.9760748959778086,0.9698335644937587,0.9589112343966713,0.8552357836338419,0.9396671289875174,0.7359570041608876,0.901005547850208,0.8424063800277393
71.0,0.9774618585298197,0.965499306518724,0.9639389736477115,0.8776005547850209,0.9424410540915396,0.7669902912621359,0.9077669902912622,0.8486477115117892
76.0,0.9750346740638003,0.9762482662968099,0.9745145631067961,0.8623439667128987,0.9507628294036061,0.7709778085991679,0.9244105409153953,0.8567961165048543
81.0,0.9757281553398058,0.9752080443828016,0.9715672676837726,0.8769070735090153,0.9528432732316228,0.7640429958391124,0.9160887656033287,0.8346047156726768
86.0,0.978502080443828,0.9771151178918169,0.977635228848821,0.8829750346740638,0.9573509015256588,0.7820735090152566,0.9223300970873787,0.8599167822468793
91.0,0.9798890429958391,0.9800624133148405,0.9722607489597781,0.8798543689320388,0.9564840499306518,0.7855409153952844,0.925624133148405,0.8666782246879334
96.0,0.9833564493758669,0.9823162274618585,0.9767683772538142,0.8854022191400832,0.9590846047156727,0.7910887656033287,0.9249306518723994,0.8654646324549237
101.0,0.9823162274618585,0.9805825242718447,0.9797156726768377,0.8928571428571429,0.9597780859916782,0.7973300970873787,0.9114077669902912,0.8680651872399445
106.0,0.9833564493758669,0.9830097087378641,0.9795423023578363,0.8841886269070736,0.966886269070735,0.7994105409153953,0.9311719833564494,0.8668515950069348
111.0,0.9842233009708737,0.9837031900138696,0.980755894590846,0.8788141470180305,0.967753120665742,0.7945561719833565,0.9244105409153953,0.869625520110957
116.0,0.9866504854368932,0.9791955617198336,0.9800624133148405,0.8932038834951457,0.9682732316227461,0.8151872399445215,0.9235436893203883,0.8670249653259362
121.0,0.9845700416088765,0.9833564493758669,0.9821428571428571,0.863384188626907,0.9649791955617198,0.8089459084604715,0.9268377253814147,0.8671983356449375
126.0,0.9845700416088765,0.9873439667128987,0.9837031900138696,0.8722260748959778,0.9646324549237171,0.8039181692094314,0.923370319001387,0.8453536754507628
131.0,0.9854368932038835,0.984743411927878,0.9805825242718447,0.8784674063800277,0.9687933425797504,0.8004507628294036,0.9275312066574203,0.8613037447988904
136.0,0.9859570041608876,0.9859570041608876,0.9828363384188626,0.8848821081830791,0.967753120665742,0.8039181692094314,0.930131761442441,0.8639042995839112
141.0,0.9852635228848821,0.9842233009708737,0.9823162274618585,0.8706657420249653,0.9646324549237171,0.8146671289875174,0.9254507628294036,0.861130374479889
146.0,0.9852635228848821,0.9843966712898752,0.9835298196948682,0.8805478502080444,0.966886269070735,0.8118932038834952,0.92250346740638,0.8569694868238558
151.0,0.9850901525658807,0.9869972260748959,0.9845700416088765,0.8873092926490985,0.9663661581137309,0.8032246879334258,0.9306518723994452,0.8443134535367545
156.0,0.986130374479889,0.9882108183079057,0.9859570041608876,0.8593966712898752,0.9712205270457698,0.8160540915395285,0.9349861303744799,0.859743411927878
161.0,0.9850901525658807,0.9857836338418863,0.9850901525658807,0.875,0.9687933425797504,0.8080790568654647,0.9240638002773925,0.8573162274618585
