,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
26.0,0.8328710124826629,0.800624133148405,0.7664701803051318,0.4856102635228849,0.28484743411927876,0.5664008321775312,0.7054438280166435,0.6274271844660194
31.0,0.8552357836338419,0.8311373092926491,0.7926490984743412,0.5494105409153953,0.3287101248266297,0.6028085991678225,0.7461858529819695,0.673370319001387
36.0,0.9134882108183079,0.8885228848821082,0.874133148404993,0.6432038834951457,0.37153259361997226,0.6563800277392511,0.8233356449375867,0.7645631067961165
41.0,0.9311719833564494,0.9238904299583911,0.9112343966712899,0.6893203883495146,0.44001386962552014,0.7042302357836339,0.8483009708737864,0.798370319001387
46.0,0.9412274618585298,0.9280513176144244,0.9122746185852982,0.6811719833564494,0.4214632454923717,0.6986823855755895,0.8538488210818308,0.7784327323162274
51.0,0.9542302357836339,0.949375866851595,0.9353328710124826,0.7343966712898752,0.5012135922330098,0.7319694868238558,0.8916435506241331,0.8262829403606102
56.0,0.9533633841886269,0.9479889042995839,0.9356796116504854,0.7588418862690708,0.5220180305131762,0.7165395284327323,0.8829750346740638,0.8222954230235784
61.0,0.9696601941747572,0.970873786407767,0.9630721220527045,0.7917822468793343,0.5584257975034674,0.7506934812760055,0.9053398058252428,0.8257628294036061
66.0,0.9693134535367545,0.9696601941747572,0.9589112343966713,0.811373092926491,0.5748959778085991,0.7357836338418863,0.9008321775312067,0.8439667128987517
71.0,0.9696601941747572,0.9648058252427184,0.9644590846047156,0.8476074895977809,0.6005547850208044,0.7668169209431346,0.9051664355062413,0.8491678224687933
76.0,0.9682732316227461,0.9757281553398058,0.9736477115117892,0.8268030513176144,0.6412968099861304,0.7701109570041609,0.9230235783633842,0.858876560332871
81.0,0.9717406380027739,0.9750346740638003,0.9705270457697642,0.8517683772538142,0.651005547850208,0.7631761442441054,0.9131414701803051,0.838245492371706
86.0,0.9734743411927878,0.9765950069348127,0.9771151178918169,0.8590499306518724,0.6567267683772539,0.7820735090152566,0.9242371705963939,0.8621705963938974
91.0,0.9760748959778086,0.9805825242718447,0.9720873786407767,0.8430998613037448,0.6605409153952844,0.7855409153952844,0.9231969486823856,0.8678918169209431
96.0,0.978502080443828,0.9823162274618585,0.973994452149792,0.8604368932038835,0.7009361997226075,0.7909153952843273,0.9207697642163661,0.8649445214979196
101.0,0.9783287101248266,0.9800624133148405,0.9781553398058253,0.8630374479889042,0.7094313453536755,0.798370319001387,0.9164355062413315,0.8703190013869625
