,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
26.0,0.2881414701803051,0.27028432732316227,0.25728155339805825,0.3179611650485437,0.20683079056865464,0.2831137309292649,0.31362690707350904,0.3179611650485437
31.0,0.30513176144244103,0.33183079056865467,0.32281553398058255,0.3245492371705964,0.21151178918169208,0.29715672676837723,0.35194174757281554,0.268377253814147
36.0,0.3025312066574202,0.4042995839112344,0.38886962552011095,0.36667822468793343,0.22035367545076284,0.29316920943134533,0.3990984743411928,0.33599167822468795
41.0,0.3685852981969487,0.4733009708737864,0.463245492371706,0.39129680998613037,0.2394244105409154,0.3287101248266297,0.4134882108183079,0.3607836338418863
46.0,0.3746532593619972,0.4843966712898752,0.4656726768377254,0.34934119278779474,0.2165395284327323,0.3170943134535368,0.41140776699029125,0.37586685159500693
51.0,0.42475728155339804,0.5487170596393898,0.5442094313453537,0.4160887656033287,0.2593619972260749,0.316747572815534,0.48994452149791956,0.4214632454923717
56.0,0.39424410540915394,0.5360610263522885,0.5289528432732317,0.3671983356449376,0.24237170596393898,0.30773231622746183,0.382628294036061,0.30097087378640774
61.0,0.38730929264909847,0.5473300970873787,0.5313800277392511,0.37846740638002774,0.2579750346740638,0.3120665742024965,0.42042302357836336,0.37187933425797504
66.0,0.4372399445214979,0.5641470180305131,0.49531900138696255,0.3828016643550624,0.25624133148404993,0.3340846047156727,0.42076976421636614,0.40204576976421635
71.0,0.4616851595006935,0.6211858529819695,0.5875520110957004,0.3959778085991678,0.2555478502080444,0.31900138696255204,0.4642857142857143,0.41782246879334256
76.0,0.4025658807212205,0.5917128987517337,0.5445561719833565,0.3536754507628294,0.27427184466019416,0.3474341192787795,0.45596393897364773,0.4065533980582524
81.0,0.4880374479889043,0.661754507628294,0.624133148404993,0.3945908460471567,0.27028432732316227,0.41106102635228847,0.5251386962552012,0.4538834951456311
86.0,0.4644590846047157,0.6537794729542302,0.6203190013869625,0.4377600554785021,0.2853675450762829,0.43637309292649096,0.5844313453536755,0.5350208044382802
91.0,0.5067614424410541,0.6773578363384188,0.6359223300970874,0.4346393897364771,0.2872746185852982,0.439493758668516,0.5230582524271845,0.5343273231622746
96.0,0.5794036061026352,0.6981622746185853,0.680131761442441,0.48318307905686547,0.32004160887656036,0.41539528432732314,0.5804438280166435,0.5721220527045769
101.0,0.542995839112344,0.6714632454923717,0.6470180305131762,0.4306518723994452,0.35194174757281554,0.4015256588072122,0.5833911234396671,0.5270457697642164
106.0,0.5292995839112344,0.7116851595006934,0.6556865464632455,0.3907766990291262,0.33616504854368934,0.3997919556171983,0.510748959778086,0.5005201109570042
111.0,0.5371012482662968,0.769244105409154,0.6888002773925104,0.4266643550624133,0.3739597780859917,0.3881761442441054,0.5799237170596394,0.5785367545076283
116.0,0.5188973647711512,0.7493065187239945,0.6610610263522885,0.46619278779472956,0.3819348127600555,0.41799583911234395,0.602635228848821,0.5783633841886269
121.0,0.5828710124826629,0.8065187239944521,0.7066574202496533,0.460124826629681,0.3975381414701803,0.4573509015256588,0.6123439667128987,0.6215325936199723
