,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
26.0,0.2883148404993065,0.2709778085991678,0.25745492371705964,0.29958391123439665,0.29715672676837723,0.2817267683772538,0.3125866851595007,0.3222954230235784
31.0,0.3018377253814147,0.3313106796116505,0.3233356449375867,0.3659847434119279,0.33477808599167824,0.3025312066574202,0.35038141470180306,0.26941747572815533
36.0,0.29559639389736475,0.40447295423023577,0.3871359223300971,0.39701803051317613,0.35835644937586686,0.2947295423023578,0.4069001386962552,0.33495145631067963
41.0,0.3699722607489598,0.4736477115117892,0.465499306518724,0.41106102635228847,0.39424410540915394,0.3396324549237171,0.4157420249653259,0.36095700416088766
46.0,0.37291955617198336,0.4866504854368932,0.46775312066574204,0.3779472954230236,0.3937239944521498,0.3193481276005548,0.40343273231622745,0.3711858529819695
51.0,0.41660887656033285,0.5495839112343966,0.5428224687933426,0.4864771151178918,0.44504160887656036,0.31986823855755897,0.48110263522884883,0.42059639389736475
56.0,0.388002773925104,0.5377947295423023,0.5296463245492372,0.4030859916782247,0.3958044382801664,0.2964632454923717,0.39008321775312066,0.30218446601941745
61.0,0.3779472954230236,0.5464632454923717,0.5319001386962552,0.41106102635228847,0.42579750346740636,0.31484049930651875,0.41799583911234395,0.37066574202496533
66.0,0.4316920943134535,0.5653606102635229,0.49514563106796117,0.43411927877947293,0.42857142857142855,0.33096393897364773,0.417128987517337,0.40499306518723993
71.0,0.45336338418862693,0.6220527045769764,0.5898058252427184,0.44122746185852985,0.4644590846047157,0.3191747572815534,0.4644590846047157,0.4136615811373093
76.0,0.37968099861303745,0.5934466019417476,0.5457697642163661,0.4419209431345354,0.4254507628294036,0.3470873786407767,0.4679264909847434,0.40464632454923716
81.0,0.46359223300970875,0.6621012482662968,0.6267337031900139,0.447122052704577,0.46341886269070737,0.41106102635228847,0.5201109570041609,0.45544382801664357
86.0,0.44122746185852985,0.6555131761442441,0.6232662968099861,0.4602981969486824,0.5105755894590847,0.4374133148404993,0.5866851595006934,0.5348474341192788
91.0,0.48231622746185854,0.6778779472954231,0.6352288488210819,0.4826629680998613,0.4774618585298197,0.4419209431345354,0.5185506241331485,0.5310332871012483
96.0,0.5792302357836339,0.6997226074895978,0.6782246879334258,0.5379680998613038,0.5580790568654647,0.41539528432732314,0.5643203883495146,0.5719486823855756
101.0,0.5277392510402219,0.6728502080443828,0.6459778085991679,0.4909847434119279,0.5249653259361997,0.41019417475728154,0.5967406380027739,0.5292995839112344
