,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
26.0,0.5045076282940361,0.4698335644937587,0.4590846047156727,0.31328016643550627,0.2366504854368932,0.38470873786407767,0.4630721220527046,0.3815880721220527
31.0,0.5825242718446602,0.5527045769764216,0.545249653259362,0.37049237170596394,0.260748959778086,0.4316920943134535,0.5332871012482663,0.4628987517337032
36.0,0.6305478502080444,0.5946601941747572,0.5776699029126213,0.36771844660194175,0.25069348127600555,0.4495492371705964,0.5579056865464632,0.4802357836338419
41.0,0.6608876560332871,0.6229195561719834,0.6107836338418863,0.44001386962552014,0.27323162274618584,0.45162968099861306,0.5747226074895978,0.49653259361997226
46.0,0.6806518723994452,0.6414701803051318,0.6246532593619972,0.4212898751733703,0.2498266296809986,0.44261442441054094,0.5813106796116505,0.4798890429958391
51.0,0.7869278779472955,0.749133148404993,0.736130374479889,0.5371012482662968,0.32923023578363386,0.5381414701803051,0.6914008321775312,0.6090499306518724
56.0,0.7824202496532594,0.7614424410540915,0.7489597780859917,0.545249653259362,0.32437586685159503,0.5325936199722607,0.6820388349514563,0.625
61.0,0.8027045769764216,0.7708044382801664,0.7522538141470181,0.49514563106796117,0.32645631067961167,0.5365811373092927,0.6884535367545076,0.5922330097087378
66.0,0.8276699029126213,0.7903952843273232,0.765256588072122,0.4679264909847434,0.32697642163661583,0.5499306518723994,0.7045769764216366,0.6003814147018031
71.0,0.832004160887656,0.8030513176144244,0.7728848821081831,0.4920249653259362,0.3250693481276006,0.5466366158113731,0.7021497919556172,0.6400832177531207
76.0,0.869625520110957,0.8562760055478502,0.8228155339805825,0.5249653259361997,0.3659847434119279,0.6144244105409153,0.7792995839112344,0.7163661581137309
81.0,0.8940707350901526,0.8753467406380028,0.8552357836338419,0.5338072122052705,0.37725381414701803,0.6355755894590847,0.8040915395284327,0.7350901525658807
86.0,0.8890429958391124,0.8762135922330098,0.8543689320388349,0.5341539528432733,0.35315533980582525,0.635748959778086,0.7947295423023578,0.7283287101248266
91.0,0.9065533980582524,0.8833217753120666,0.861130374479889,0.5672676837725381,0.35731622746185854,0.6454576976421637,0.8021844660194175,0.7458391123439667
96.0,0.9169556171983356,0.8994452149791956,0.8802011095700416,0.614251040221914,0.4211165048543689,0.6775312066574203,0.834257975034674,0.7676837725381415
101.0,0.9240638002773925,0.9145284327323162,0.897364771151179,0.6267337031900139,0.4393203883495146,0.6780513176144244,0.8467406380027739,0.7909153952843273
106.0,0.9278779472954231,0.917995839112344,0.9051664355062413,0.6156380027739251,0.43654646324549234,0.6586338418862691,0.8432732316227461,0.7966366158113731
111.0,0.930131761442441,0.9270110957004161,0.917995839112344,0.640256588072122,0.47711511789181693,0.6967753120665742,0.8590499306518724,0.8117198335644937
116.0,0.936373092926491,0.9282246879334258,0.925624133148405,0.6707697642163661,0.492371705963939,0.7099514563106796,0.874133148404993,0.8150138696255201
121.0,0.9476421636615812,0.9401872399445215,0.9374133148404993,0.7278085991678225,0.5239251040221914,0.7343966712898752,0.8893897364771152,0.8474341192787794
126.0,0.9523231622746186,0.9495492371705964,0.9368932038834952,0.6759708737864077,0.5057212205270458,0.7253814147018031,0.8819348127600555,0.8432732316227461
131.0,0.951629680998613,0.9505894590846047,0.9384535367545076,0.6643550624133149,0.5162968099861304,0.7265950069348127,0.8895631067961165,0.8398058252427184
136.0,0.9552704576976422,0.9526699029126213,0.9438280166435506,0.6699029126213593,0.5275658807212206,0.7330097087378641,0.8956310679611651,0.8561026352288488
141.0,0.9606449375866851,0.9622052704576977,0.9521497919556172,0.6979889042995839,0.5608529819694869,0.7513869625520111,0.9027392510402219,0.8760402219140083
146.0,0.9597780859916782,0.9613384188626907,0.9481622746185853,0.6953883495145631,0.5670943134535368,0.7628294036061026,0.9091539528432733,0.8687586685159501
151.0,0.9628987517337032,0.9627253814147018,0.9530166435506241,0.7073509015256588,0.5736823855755895,0.7484396671289875,0.9039528432732317,0.8531553398058253
156.0,0.970873786407767,0.9694868238557559,0.9557905686546463,0.7269417475728155,0.617371705963939,0.7735783633841886,0.915742024965326,0.8743065187239945
161.0,0.9682732316227461,0.9658460471567267,0.9559639389736477,0.7505201109570042,0.6492718446601942,0.7855409153952844,0.9150485436893204,0.8753467406380028
166.0,0.970873786407767,0.97000693481276,0.9608183079056866,0.7839805825242718,0.657246879334258,0.7834604715672677,0.9131414701803051,0.8697988904299584
171.0,0.9672330097087378,0.970873786407767,0.9582177531206657,0.7782593619972261,0.6596740638002774,0.7775658807212206,0.9164355062413315,0.8602635228848821
176.0,0.9701803051317615,0.9726074895977809,0.9641123439667129,0.8099861303744799,0.6799583911234397,0.7877947295423023,0.9216366158113731,0.8784674063800277
181.0,0.9724341192787794,0.9736477115117892,0.9642857142857143,0.809119278779473,0.6957350901525658,0.783113730929265,0.9266643550624133,0.8791608876560333
186.0,0.9727808599167822,0.9757281553398058,0.9663661581137309,0.8183079056865464,0.7075242718446602,0.7914355062413315,0.9216366158113731,0.8725728155339806
191.0,0.9726074895977809,0.9791955617198336,0.9694868238557559,0.8002773925104022,0.7234743411927878,0.7753120665742025,0.9259708737864077,0.8800277392510403
196.0,0.9774618585298197,0.9811026352288488,0.9722607489597781,0.8077323162274619,0.7175797503467406,0.7874479889042996,0.9268377253814147,0.8762135922330098
201.0,0.9759015256588072,0.9781553398058253,0.9722607489597781,0.8141470180305131,0.7255547850208044,0.7964632454923717,0.9316920943134536,0.8734396671289875
206.0,0.9778085991678225,0.9790221914008321,0.9736477115117892,0.7985436893203883,0.7363037447988904,0.8056518723994452,0.9335991678224688,0.8739597780859917
211.0,0.977635228848821,0.9788488210818308,0.9724341192787794,0.7886615811373093,0.7454923717059639,0.7968099861303745,0.933252427184466,0.8756934812760055
216.0,0.9765950069348127,0.9804091539528432,0.9738210818307905,0.790742024965326,0.7513869625520111,0.7966366158113731,0.9348127600554785,0.8774271844660194
221.0,0.9788488210818308,0.9811026352288488,0.9733009708737864,0.8033980582524272,0.7536407766990292,0.7973300970873787,0.9335991678224688,0.8737864077669902
226.0,0.9783287101248266,0.9817961165048543,0.9753814147018031,0.808252427184466,0.7642163661581137,0.7990638002773925,0.9382801664355063,0.8777739251040222
231.0,0.9753814147018031,0.9790221914008321,0.9720873786407767,0.8046116504854369,0.7820735090152566,0.7942094313453537,0.9346393897364771,0.8762135922330098
236.0,0.9797156726768377,0.9812760055478502,0.9748613037447988,0.7572815533980582,0.7761789181692095,0.8023578363384188,0.9320388349514563,0.8729195561719834
241.0,0.9814493758668515,0.9824895977808599,0.9733009708737864,0.7805131761442441,0.7815533980582524,0.8025312066574203,0.9360263522884882,0.8756934812760055
246.0,0.9793689320388349,0.9826629680998613,0.9743411927877947,0.782246879334258,0.7910887656033287,0.8058252427184466,0.937760055478502,0.8763869625520111
251.0,0.9795423023578363,0.9823162274618585,0.9733009708737864,0.7966366158113731,0.7914355062413315,0.7992371705963939,0.937760055478502,0.8739597780859917
256.0,0.9804091539528432,0.981622746185853,0.973127600554785,0.7708044382801664,0.7980235783633842,0.8084257975034674,0.9367198335644937,0.8756934812760055
