,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
26.0,0.669382801664355,0.6397364771151179,0.6315880721220527,0.43411927877947293,0.2302357836338419,0.40846047156726767,0.5426490984743412,0.4566574202496533
31.0,0.7364771151178918,0.7108183079056866,0.7023231622746186,0.4987864077669903,0.25450762829403606,0.500866851595007,0.6296809986130375,0.5442094313453537
36.0,0.811373092926491,0.7962898751733704,0.7664701803051318,0.4613384188626907,0.24566574202496533,0.5577323162274619,0.7128987517337032,0.638869625520111
41.0,0.8463938973647711,0.8401525658807212,0.8117198335644937,0.5012135922330098,0.27305825242718446,0.5792302357836339,0.7470527045769764,0.6959084604715673
46.0,0.8658113730929264,0.8477808599167822,0.8294036061026352,0.5305131761442441,0.27323162274618584,0.5894590846047156,0.7432385575589459,0.6749306518723994
51.0,0.907246879334258,0.8996185852981969,0.8838418862690708,0.6537794729542302,0.3323509015256588,0.6468446601941747,0.8283633841886269,0.7569348127600555
56.0,0.9140083217753121,0.9115811373092927,0.8996185852981969,0.6936546463245492,0.3736130374479889,0.6922676837725381,0.8436199722607489,0.7839805825242718
61.0,0.9280513176144244,0.9190360610263523,0.9131414701803051,0.6957350901525658,0.3722260748959778,0.7073509015256588,0.8571428571428571,0.7919556171983356
66.0,0.9356796116504854,0.9303051317614425,0.9169556171983356,0.6582871012482663,0.36390429958391124,0.7116851595006934,0.8687586685159501,0.8248959778085991
71.0,0.9384535367545076,0.9424410540915396,0.9330790568654647,0.7260748959778086,0.39684466019417475,0.7352635228848821,0.8838418862690708,0.8332177531206657
76.0,0.9502427184466019,0.9557905686546463,0.9478155339805825,0.7319694868238558,0.41279472954230234,0.7421983356449375,0.8971914008321775,0.8569694868238558
81.0,0.9500693481276006,0.9514563106796117,0.9388002773925104,0.7623092926490985,0.48058252427184467,0.739251040221914,0.885748959778086,0.8365117891816921
86.0,0.9540568654646324,0.9554438280166435,0.9505894590846047,0.7579750346740638,0.4786754507628294,0.7598821081830791,0.8930305131761442,0.8519417475728155
