,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
26.0,0.49930651872399445,0.47156726768377255,0.45839112343966715,0.30495839112343964,0.20440360610263522,0.3760402219140083,0.45561719833564496,0.3748266296809986
31.0,0.5733356449375867,0.5530513176144244,0.5414355062413315,0.3448335644937587,0.21081830790568654,0.43013176144244103,0.5296463245492372,0.4592579750346741
36.0,0.6170249653259362,0.5930998613037448,0.5745492371705964,0.3777739251040222,0.20561719833564493,0.4420943134535368,0.5507975034674064,0.4804091539528433
41.0,0.6525658807212206,0.6239597780859917,0.6118238557558946,0.4252773925104022,0.2139389736477115,0.45024271844660196,0.5639736477115118,0.49375866851595007
46.0,0.6659153952843273,0.6428571428571429,0.624133148404993,0.4081137309292649,0.20405686546463245,0.435506241331484,0.5696948682385575,0.478502080443828
51.0,0.7801664355062413,0.7482662968099861,0.7352635228848821,0.5294729542302358,0.26664355062413314,0.5365811373092927,0.6780513176144244,0.6071428571428571
56.0,0.7739251040221914,0.7604022191400832,0.7480929264909847,0.5131761442441054,0.25884188626907073,0.5353675450762829,0.6759708737864077,0.6222260748959778
61.0,0.794382801664355,0.768377253814147,0.7527739251040222,0.48751733703190014,0.2538141470180305,0.5353675450762829,0.6783980582524272,0.5929264909847434
66.0,0.8170943134535368,0.7912621359223301,0.7633495145631068,0.47832871012482664,0.2602288488210818,0.5468099861303745,0.6926144244105409,0.5988210818307905
71.0,0.8214285714285714,0.8046116504854369,0.7727115117891817,0.45856449375866853,0.2604022191400832,0.5436893203883495,0.6946948682385575,0.6395631067961165
76.0,0.8595700416088765,0.8555825242718447,0.8240291262135923,0.4961858529819695,0.28380721220527044,0.6081830790568654,0.7756588072122053,0.7130721220527045
81.0,0.8807212205270458,0.8760402219140083,0.8531553398058253,0.5013869625520111,0.2817267683772538,0.6355755894590847,0.7990638002773925,0.7330097087378641
86.0,0.8765603328710125,0.8772538141470181,0.8536754507628294,0.5258321775312067,0.2701109570041609,0.6345353675450763,0.7933425797503467,0.7274618585298197
91.0,0.885748959778086,0.8833217753120666,0.8593966712898752,0.5476768377253814,0.28346047156726767,0.6444174757281553,0.7994105409153953,0.7434119278779473
96.0,0.9025658807212206,0.9004854368932039,0.8777739251040222,0.5707350901525658,0.32801664355062415,0.6754507628294036,0.8294036061026352,0.766123439667129
101.0,0.9103675450762829,0.9134882108183079,0.8945908460471568,0.5930998613037448,0.34015256588072124,0.6773578363384188,0.8399791955617198,0.7909153952843273
106.0,0.9121012482662968,0.9199029126213593,0.9036061026352289,0.603502080443828,0.34916782246879335,0.6582871012482663,0.8522884882108183,0.7949029126213593
111.0,0.9164355062413315,0.9271844660194175,0.9183425797503467,0.6147711511789181,0.36633148404993066,0.6962552011095701,0.8599167822468793,0.8092926490984743
116.0,0.9282246879334258,0.9280513176144244,0.9242371705963939,0.6288141470180305,0.39303051317614424,0.7097780859916782,0.8730929264909847,0.8170943134535368
121.0,0.9351595006934813,0.9424410540915396,0.936373092926491,0.7005894590846047,0.40603328710124825,0.7337031900138696,0.8878294036061026,0.848994452149792
126.0,0.9384535367545076,0.9492024965325936,0.9360263522884882,0.6608876560332871,0.40499306518723993,0.7226074895977809,0.8769070735090153,0.8413661581137309
131.0,0.9429611650485437,0.9502427184466019,0.937760055478502,0.6641816920943134,0.40620665742024964,0.7267683772538142,0.8900832177531207,0.840499306518724
136.0,0.9476421636615812,0.9533633841886269,0.9429611650485437,0.6256934812760055,0.41383495145631066,0.7324895977808599,0.8970180305131762,0.8573162274618585
141.0,0.9488557558945908,0.9628987517337032,0.9507628294036061,0.6189320388349514,0.4495492371705964,0.7501733703190014,0.9075936199722607,0.8765603328710125
146.0,0.9507628294036061,0.9615117891816921,0.9466019417475728,0.6870665742024965,0.45058945908460474,0.7623092926490985,0.90499306518724,0.871012482662968
151.0,0.9545769764216366,0.962378640776699,0.9530166435506241,0.6555131761442441,0.468619972260749,0.7475728155339806,0.9015256588072122,0.8517683772538142
156.0,0.9611650485436893,0.9679264909847434,0.9552704576976422,0.6794382801664355,0.507628294036061,0.7721914008321775,0.9169556171983356,0.8760402219140083
161.0,0.9590846047156727,0.9658460471567267,0.954750346740638,0.6726768377253814,0.5317267683772539,0.784500693481276,0.9127947295423023,0.8769070735090153
166.0,0.9635922330097088,0.9703536754507628,0.959257975034674,0.7236477115117892,0.5504507628294036,0.7825936199722607,0.912621359223301,0.8743065187239945
171.0,0.9637656033287101,0.9705270457697642,0.9582177531206657,0.7198335644937587,0.5501040221914009,0.7766990291262136,0.912621359223301,0.8623439667128987
176.0,0.9625520110957004,0.9720873786407767,0.9634188626907073,0.7413314840499307,0.5705617198335645,0.7881414701803051,0.9204230235783634,0.8774271844660194
181.0,0.9648058252427184,0.9745145631067961,0.9634188626907073,0.7688973647711512,0.5852981969486823,0.7827669902912622,0.9242371705963939,0.8786407766990292
186.0,0.9627253814147018,0.9745145631067961,0.9667128987517337,0.7730582524271845,0.59500693481276,0.7914355062413315,0.92250346740638,0.8729195561719834
191.0,0.9667128987517337,0.9788488210818308,0.9691400832177531,0.760748959778086,0.6021151178918169,0.7766990291262136,0.9268377253814147,0.878120665742025
196.0,0.9665395284327323,0.9798890429958391,0.9727808599167822,0.7234743411927878,0.6092233009708737,0.786754507628294,0.92250346740638,0.8796809986130375
201.0,0.9679264909847434,0.977635228848821,0.9696601941747572,0.723994452149792,0.6045423023578363,0.7964632454923717,0.9313453536754508,0.8744798890429958
206.0,0.9663661581137309,0.9786754507628294,0.9720873786407767,0.7486130374479889,0.6225728155339806,0.8033980582524272,0.9334257975034674,0.8776005547850209
211.0,0.9674063800277393,0.9790221914008321,0.9707004160887656,0.6978155339805825,0.6274271844660194,0.7966366158113731,0.9271844660194175,0.8751733703190014
216.0,0.9712205270457698,0.9797156726768377,0.9734743411927878,0.741504854368932,0.6308945908460472,0.7966366158113731,0.930998613037448,0.8786407766990292
221.0,0.9712205270457698,0.981622746185853,0.9713938973647711,0.7128987517337032,0.6343619972260749,0.7966366158113731,0.9358529819694869,0.8744798890429958
226.0,0.9719140083217753,0.9809292649098474,0.9748613037447988,0.7219140083217753,0.6575936199722607,0.7990638002773925,0.9346393897364771,0.8796809986130375
231.0,0.9694868238557559,0.9795423023578363,0.9726074895977809,0.7337031900138696,0.6671289875173371,0.7940360610263523,0.9334257975034674,0.8760402219140083
236.0,0.9733009708737864,0.9805825242718447,0.9741678224687933,0.7194868238557559,0.6641816920943134,0.8018377253814147,0.9306518723994452,0.8730929264909847
241.0,0.9757281553398058,0.9814493758668515,0.9729542302357836,0.7408113730929264,0.6726768377253814,0.8013176144244105,0.9311719833564494,0.8769070735090153
246.0,0.9726074895977809,0.9826629680998613,0.973994452149792,0.7191400832177531,0.6796116504854369,0.8037447988904299,0.9337725381414702,0.875866851595007
251.0,0.973994452149792,0.9826629680998613,0.9729542302357836,0.7357836338418863,0.6796116504854369,0.7992371705963939,0.9368932038834952,0.8770804438280166
256.0,0.9760748959778086,0.9819694868238558,0.9738210818307905,0.7213938973647711,0.6889736477115118,0.8085991678224688,0.9358529819694869,0.8746532593619972
261.0,0.9750346740638003,0.9823162274618585,0.9738210818307905,0.7219140083217753,0.6889736477115118,0.8063453536754508,0.9337725381414702,0.8791608876560333
266.0,0.973994452149792,0.9824895977808599,0.9738210818307905,0.70249653259362,0.6933079056865464,0.8092926490984743,0.936373092926491,0.8784674063800277
271.0,0.9765950069348127,0.981622746185853,0.9755547850208044,0.7116851595006934,0.6920943134535368,0.8099861303744799,0.937239944521498,0.8729195561719834
