,_QDA_,_LDA_,_LSVM_,_SVM_,_KNN_,_DT_,_RF_,_GNB_
136.0,0.977635228848821,0.9793689320388349,0.9745145631067961,0.8434466019417476,0.7212205270457698,0.8058252427184466,0.9296116504854369,0.8666782246879334
141.0,0.9788488210818308,0.9812760055478502,0.9736477115117892,0.8555825242718447,0.7441054091539528,0.8172676837725381,0.9275312066574203,0.8788141470180305
146.0,0.9793689320388349,0.9814493758668515,0.9767683772538142,0.8651178918169209,0.7484396671289875,0.8138002773925104,0.9285714285714286,0.875866851595007
151.0,0.9790221914008321,0.9833564493758669,0.9774618585298197,0.842753120665742,0.7441054091539528,0.8058252427184466,0.9285714285714286,0.8640776699029126
156.0,0.9817961165048543,0.9866504854368932,0.9779819694868238,0.8543689320388349,0.7718446601941747,0.8105062413314841,0.9360263522884882,0.8748266296809986
161.0,0.9804091539528432,0.9835298196948682,0.9772884882108183,0.8678918169209431,0.7727115117891817,0.8101595006934813,0.9283980582524272,0.8770804438280166
166.0,0.9824895977808599,0.9864771151178918,0.980755894590846,0.853502080443828,0.7871012482662968,0.8092926490984743,0.930998613037448,0.8772538141470181
171.0,0.9830097087378641,0.988384188626907,0.9811026352288488,0.8479542302357836,0.7727115117891817,0.8001040221914009,0.9254507628294036,0.8626907073509015
176.0,0.9831830790568654,0.9864771151178918,0.9812760055478502,0.863384188626907,0.7860610263522885,0.805998613037448,0.9306518723994452,0.8762135922330098
181.0,0.9837031900138696,0.9889042995839112,0.9809292649098474,0.841886269070735,0.7987170596393898,0.808252427184466,0.9303051317614425,0.8699722607489597
186.0,0.9854368932038835,0.9852635228848821,0.9793689320388349,0.8434466019417476,0.7988904299583911,0.8111997226074896,0.9252773925104022,0.8651178918169209
191.0,0.9837031900138696,0.9878640776699029,0.9790221914008321,0.8640776699029126,0.8094660194174758,0.8183079056865464,0.9316920943134536,0.8717059639389736
196.0,0.9843966712898752,0.9897711511789181,0.9821428571428571,0.8543689320388349,0.8023578363384188,0.8087725381414702,0.9303051317614425,0.8616504854368932
201.0,0.984743411927878,0.9880374479889042,0.980755894590846,0.8408460471567267,0.8073855755894591,0.808252427184466,0.9308252427184466,0.8621705963938974
206.0,0.986130374479889,0.9885575589459085,0.981622746185853,0.8531553398058253,0.8144937586685159,0.8155339805825242,0.9306518723994452,0.8637309292649098
211.0,0.9852635228848821,0.9889042995839112,0.981622746185853,0.8370319001386962,0.8186546463245492,0.8124133148404993,0.9282246879334258,0.8592233009708737
216.0,0.9835298196948682,0.9895977808599168,0.9830097087378641,0.8330443828016644,0.819868238557559,0.8111997226074896,0.9297850208044383,0.8538488210818308
221.0,0.9849167822468793,0.9895977808599168,0.9824895977808599,0.8222954230235784,0.8174410540915396,0.8191747572815534,0.9270110957004161,0.8507281553398058
226.0,0.9857836338418863,0.9887309292649098,0.9824895977808599,0.8346047156726768,0.8278432732316228,0.8138002773925104,0.9323855755894591,0.8550624133148405
231.0,0.9850901525658807,0.9873439667128987,0.9804091539528432,0.8254160887656034,0.82749653259362,0.8058252427184466,0.9296116504854369,0.8514216366158114
236.0,0.9849167822468793,0.988384188626907,0.9837031900138696,0.8328710124826629,0.829750346740638,0.7994105409153953,0.9251040221914009,0.8522884882108183
241.0,0.9835298196948682,0.9913314840499307,0.9842233009708737,0.8302704576976422,0.8236823855755895,0.8098127600554785,0.9297850208044383,0.8548890429958391
246.0,0.9849167822468793,0.9911581137309292,0.9823162274618585,0.8368585298196949,0.8259361997226075,0.8058252427184466,0.9289181692094314,0.8528085991678225
251.0,0.9831830790568654,0.9885575589459085,0.9830097087378641,0.8335644937586685,0.8307905686546463,0.8020110957004161,0.9306518723994452,0.8522884882108183
256.0,0.983876560332871,0.9899445214979196,0.9837031900138696,0.823509015256588,0.8299237170596394,0.812760055478502,0.9299583911234397,0.8486477115117892
261.0,0.983876560332871,0.9895977808599168,0.9828363384188626,0.824375866851595,0.8314840499306518,0.8108529819694869,0.9297850208044383,0.8476074895977809
266.0,0.9831830790568654,0.9889042995839112,0.9837031900138696,0.8288834951456311,0.8352981969486823,0.8061719833564494,0.9290915395284327,0.8500346740638003
271.0,0.9826629680998613,0.9908113730929264,0.9845700416088765,0.8209084604715673,0.8278432732316228,0.8191747572815534,0.9283980582524272,0.8496879334257975
